TASK_CODE,ACTIVITY_CODE,DESCRIPTION
PA700,A102,Preparing certified copy request for priority documents
PA700,A107,Reviewing examiner interview summary and preparing client update
PA700,A101,Analyzing PCT search results and recommending filing strategy
PA700,A101,Conducting prior art search and preparing summary memo
PA700,A102,Preparing and filing IDS in response to examiner citation
PA700,A101,Drafting response to USPTO Office Action for utility patent application
PA700,A103,Analyzing PCT search results and recommending filing strategy
PA700,A104,Responding to restriction requirement and revising claim set
PA700,A107,Preparing certified copy request for priority documents
PA700,A102,Drafting preliminary amendment for continuation application
PA700,A101,Drafting preliminary amendment for continuation application
PA700,A105,Drafting preliminary amendment for continuation application
PA700,A103,Preparing certified copy request for priority documents
PA700,A106,Preparing and filing IDS in response to examiner citation
PA700,A103,Analyzing PCT search results and recommending filing strategy
PA700,A105,Preparing and filing IDS in response to examiner citation
PA700,A107,Drafting patent claims in preparation for new filing
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A102,Coordinating foreign filing instructions with foreign counsel
PA700,A106,Drafting preliminary amendment for continuation application
PA700,A106,Drafting patent claims in preparation for new filing
PA700,A102,Reviewing examiner interview summary and preparing client update
PA700,A103,Analyzing PCT search results and recommending filing strategy
PA700,A103,Preparing and filing IDS in response to examiner citation
PA700,A104,Preparing certified copy request for priority documents
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A104,Coordinating foreign filing instructions with foreign counsel
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A105,Drafting patent claims in preparation for new filing
PA700,A106,Drafting preliminary amendment for continuation application
PA700,A102,Conducting prior art search and preparing summary memo
PA700,A101,Conducting prior art search and preparing summary memo
PA700,A102,Preparing certified copy request for priority documents
PA700,A101,Responding to restriction requirement and revising claim set
PA700,A106,Drafting patent claims in preparation for new filing
PA700,A105,Drafting patent claims in preparation for new filing
PA700,A102,Drafting patent claims in preparation for new filing
PA700,A104,Drafting preliminary amendment for continuation application
PA700,A106,Coordinating foreign filing instructions with foreign counsel
PA700,A106,Drafting preliminary amendment for continuation application
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A103,Drafting preliminary amendment for continuation application
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A103,Conducting prior art search and preparing summary memo
PA700,A103,Drafting preliminary amendment for continuation application
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A105,Drafting preliminary amendment for continuation application
PA700,A106,Drafting patent claims in preparation for new filing
PA700,A105,Conducting prior art search and preparing summary memo
PA700,A105,Drafting patent claims in preparation for new filing
PA700,A107,Analyzing PCT search results and recommending filing strategy
PA700,A106,Preparing and filing IDS in response to examiner citation
PA700,A106,Conducting prior art search and preparing summary memo
PA700,A101,Drafting preliminary amendment for continuation application
PA700,A107,Responding to restriction requirement and revising claim set
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA700,A102,Conducting prior art search and preparing summary memo
PA700,A103,Drafting response to USPTO Office Action for utility patent application
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA710,A105,Analyzing PCT search results and recommending filing strategy
PA710,A102,Preparing and filing IDS in response to examiner citation
PA710,A101,Conducting prior art search and preparing summary memo
PA710,A103,Preparing certified copy request for priority documents
PA710,A101,Coordinating foreign filing instructions with foreign counsel
PA710,A104,Coordinating foreign filing instructions with foreign counsel
PA710,A102,Analyzing PCT search results and recommending filing strategy
PA710,A102,Responding to restriction requirement and revising claim set
PA710,A104,Drafting response to USPTO Office Action for utility patent application
PA710,A101,Conducting prior art search and preparing summary memo
PA710,A104,Analyzing PCT search results and recommending filing strategy
PA710,A104,Drafting preliminary amendment for continuation application
PA710,A106,Drafting response to USPTO Office Action for utility patent application
PA710,A105,Preparing and filing IDS in response to examiner citation
PA710,A106,Preparing certified copy request for priority documents
PA710,A103,Reviewing examiner interview summary and preparing client update
PA710,A105,Drafting response to USPTO Office Action for utility patent application
PA710,A104,Preparing certified copy request for priority documents
PA710,A102,Preparing and filing IDS in response to examiner citation
PA710,A107,Analyzing PCT search results and recommending filing strategy
